0.9878002,0.08990638,-0.1270387,-0.00531914,0.9924651,-0.08721554,-0.07169564,-0.04760661,0.8463581,0.05034738,-0.005511187,-0.5302002,0.2417983,0.4410427,0.461209,-0.7309591,-0.8964728,0.05184362,0.03507245,-0.4386555,-0.4165146,-0.07869567,0.4714845,-0.7733206
0.9880596,0.08916608,-0.1255392,-0.005218455,0.9924695,-0.08711774,-0.07165062,-0.04776351,0.8463578,0.05032968,-0.005579667,-0.5302019,0.2417893,0.4414926,0.4610752,-0.7307749,-0.8963091,0.05184376,0.03531891,-0.43897,-0.4164646,-0.0781901,0.4712344,-0.7735513
0.9882581,0.08912317,-0.1239903,-0.005403563,0.9924557,-0.08711956,-0.07176888,-0.04786842,0.8463423,0.05046439,-0.005719844,-0.5302123,0.241869,0.4417601,0.4610651,-0.7305932,-0.8962314,0.05184688,0.0355306,-0.4391109,-0.4164191,-0.07801985,0.4712877,-0.7735605
0.9882581,0.08912317,-0.1239903,-0.005403563,0.9924557,-0.08711956,-0.07176888,-0.04786842,0.8463423,0.05046439,-0.005719844,-0.5302123,0.241869,0.4417601,0.4610651,-0.7305932,-0.8962314,0.05184688,0.0355306,-0.4391109,-0.4164191,-0.07801985,0.4712877,-0.7735605
0.9887897,0.08812631,-0.1203976,-0.005716884,0.9924516,-0.08699878,-0.07183534,-0.04807316,0.8462789,0.05069266,-0.005764343,-0.5302911,0.2417679,0.4422678,0.4610718,-0.7303152,-0.8961391,0.05190839,0.03606388,-0.4392486,-0.416486,-0.07771091,0.4718667,-0.7732024
0.9889001,0.08743833,-0.1199899,-0.005769401,0.9924421,-0.08698733,-0.07191621,-0.04816971,0.8462403,0.05085832,-0.005791604,-0.5303366,0.2415623,0.4425181,0.4610694,-0.7302332,-0.8961461,0.05201414,0.03649179,-0.4391865,-0.416444,-0.07756974,0.4722099,-0.7730297
0.9888262,0.08715663,-0.1207992,-0.005788795,0.9924368,-0.08693109,-0.0719863,-0.04827354,0.8462011,0.05106746,-0.005875971,-0.5303782,0.2413946,0.4427955,0.4610492,-0.7301332,-0.8961644,0.05205551,0.03690233,-0.4391098,-0.4163208,-0.07747462,0.472495,-0.7729315
0.9888262,0.08715663,-0.1207992,-0.005788795,0.9924368,-0.08693109,-0.0719863,-0.04827354,0.8462011,0.05106746,-0.005875971,-0.5303782,0.2413946,0.4427955,0.4610492,-0.7301332,-0.8961644,0.05205551,0.03690233,-0.4391098,-0.4163208,-0.07747462,0.472495,-0.7729315
0.9885685,0.08759928,-0.1225659,-0.005985924,0.9924022,-0.08676861,-0.07248499,-0.04853144,0.8461109,0.0514372,-0.005980879,-0.5304852,0.2413313,0.4432698,0.4609315,-0.7299407,-0.8962463,0.05207163,0.03753112,-0.4388875,-0.4162427,-0.0774509,0.4728657,-0.772749
0.9885879,0.08813402,-0.1220257,-0.005989987,0.9923938,-0.08664246,-0.07267133,-0.04864983,0.8460594,0.05158302,-0.006033747,-0.5305525,0.2412679,0.4433865,0.4607539,-0.7300028,-0.8962913,0.0521096,0.03779697,-0.4387684,-0.416292,-0.07747255,0.4730716,-0.7725945
0.9889472,0.08808202,-0.1191109,-0.00610666,0.9923912,-0.0865304,-0.07278249,-0.04873524,0.8459864,0.0517269,-0.006085331,-0.5306543,0.2411458,0.4434655,0.4605795,-0.7301053,-0.8963131,0.05213263,0.03803305,-0.4387006,-0.4163227,-0.07746933,0.473225,-0.7724842
0.9888589,0.08787649,-0.1199822,-0.006295691,0.9923931,-0.08647277,-0.07271641,-0.04889875,0.8458387,0.05216838,-0.006334401,-0.5308436,0.2409967,0.4436593,0.460326,-0.7301965,-0.8963211,0.05206025,0.0383728,-0.4386635,-0.4162592,-0.07753424,0.4733418,-0.7724404
0.9888589,0.08787649,-0.1199822,-0.006295691,0.9923931,-0.08647277,-0.07271641,-0.04889875,0.8458387,0.05216838,-0.006334401,-0.5308436,0.2409967,0.4436593,0.460326,-0.7301965,-0.8963211,0.05206025,0.0383728,-0.4386635,-0.4162592,-0.07753424,0.4733418,-0.7724404
0.9887587,0.08807144,-0.1206643,-0.006277967,0.9924065,-0.08638402,-0.07258332,-0.04898055,0.8457649,0.05230296,-0.006402946,-0.530947,0.240956,0.4437923,0.4602403,-0.7301832,-0.8963196,0.05198319,0.03843556,-0.43867,-0.4162889,-0.07767838,0.4733894,-0.7723807
0.9882743,0.08823059,-0.1244591,-0.006233246,0.9924145,-0.08618039,-0.07265636,-0.04906939,0.8456939,0.05234083,-0.006378139,-0.5310568,0.240874,0.4439197,0.460131,-0.7302017,-0.8962936,0.05199138,0.03843546,-0.438722,-0.4163794,-0.07783519,0.4733931,-0.7723138
0.9882743,0.08823059,-0.1244591,-0.006233246,0.9924145,-0.08618039,-0.07265636,-0.04906939,0.8456939,0.05234083,-0.006378139,-0.5310568,0.240874,0.4439197,0.460131,-0.7302017,-0.8962936,0.05199138,0.03843546,-0.438722,-0.4163794,-0.07783519,0.4733931,-0.7723138
0.9882743,0.08823059,-0.1244591,-0.006233246,0.9924145,-0.08618039,-0.07265636,-0.04906939,0.8456939,0.05234083,-0.006378139,-0.5310568,0.240874,0.4439197,0.460131,-0.7302017,-0.8962936,0.05199138,0.03843546,-0.438722,-0.4163794,-0.07783519,0.4733931,-0.7723138
0.9882743,0.08823059,-0.1244591,-0.006233246,0.9924145,-0.08618039,-0.07265636,-0.04906939,0.8456939,0.05234083,-0.006378139,-0.5310568,0.240874,0.4439197,0.460131,-0.7302017,-0.8962936,0.05199138,0.03843546,-0.438722,-0.4163794,-0.07783519,0.4733931,-0.7723138
0.9881256,0.08967048,-0.1245935,-0.006579345,0.9923869,-0.08589705,-0.07310732,-0.04945277,0.8454236,0.0525091,-0.006398585,-0.5314701,0.2405997,0.4442186,0.4597947,-0.7303222,-0.8960189,0.05246901,0.0384513,-0.4392248,-0.4162267,-0.0780376,0.472613,-0.7728534
0.9881063,0.0901145,-0.1244193,-0.0066932,0.9923768,-0.08583108,-0.07324004,-0.04957235,0.8453499,0.05256966,-0.006467734,-0.5315805,0.2405927,0.4443974,0.4596906,-0.7302813,-0.8959041,0.05252559,0.03834537,-0.4394614,-0.4160737,-0.07798855,0.4723938,-0.7730747
0.9877452,0.09059395,-0.1269123,-0.006719765,0.9923723,-0.0856766,-0.07339184,-0.04970621,0.8452924,0.05264812,-0.006537437,-0.5316634,0.2406226,0.4445947,0.4595618,-0.7302324,-0.8957844,0.05247426,0.03814934,-0.4397286,-0.4159785,-0.07790592,0.472261,-0.7732153
0.9877452,0.09059395,-0.1269123,-0.006719765,0.9923723,-0.0856766,-0.07339184,-0.04970621,0.8452924,0.05264812,-0.006537437,-0.5316634,0.2406226,0.4445947,0.4595618,-0.7302324,-0.8957844,0.05247426,0.03814934,-0.4397286,-0.4159785,-0.07790592,0.472261,-0.7732153
0.9877452,0.09059395,-0.1269123,-0.006719765,0.9923723,-0.0856766,-0.07339184,-0.04970621,0.8452924,0.05264812,-0.006537437,-0.5316634,0.2406226,0.4445947,0.4595618,-0.7302324,-0.8957844,0.05247426,0.03814934,-0.4397286,-0.4159785,-0.07790592,0.472261,-0.7732153
0.9877452,0.09059395,-0.1269123,-0.006719765,0.9923723,-0.0856766,-0.07339184,-0.04970621,0.8452924,0.05264812,-0.006537437,-0.5316634,0.2406226,0.4445947,0.4595618,-0.7302324,-0.8957844,0.05247426,0.03814934,-0.4397286,-0.4159785,-0.07790592,0.472261,-0.7732153
0.9880898,0.08953863,-0.1249484,-0.006992159,0.9923518,-0.08567911,-0.07342347,-0.05006177,0.8451238,0.0529687,-0.006848055,-0.5318957,0.240665,0.4451484,0.4592725,-0.7300631,-0.8955026,0.05273552,0.03850206,-0.4402401,-0.4156956,-0.07742314,0.4724152,-0.7733218
0.9880917,0.08985227,-0.1247048,-0.007058006,0.9923528,-0.08569767,-0.07334477,-0.05012513,0.8450823,0.05308025,-0.006986834,-0.5319484,0.2406577,0.4453261,0.4592937,-0.7299438,-0.8955342,0.0528095,0.03870462,-0.4401494,-0.4156921,-0.07722876,0.4726326,-0.7732103
0.9878997,0.08993416,-0.126163,-0.006968562,0.9923583,-0.08546924,-0.07343987,-0.05026829,0.8450138,0.0532739,-0.007261645,-0.5320344,0.2406699,0.445648,0.4594334,-0.7296553,-0.8956678,0.05268354,0.03882093,-0.4398821,-0.4157406,-0.07689372,0.4729596,-0.7730175
0.9878498,0.09008314,-0.1264371,-0.007157473,0.9923632,-0.08519261,-0.07361154,-0.05038808,0.8449051,0.0534601,-0.007527696,-0.5321846,0.2407707,0.4459104,0.4595043,-0.7294172,-0.895856,0.05256819,0.03908633,-0.439489,-0.4159652,-0.07673272,0.4733213,-0.7726913
0.9878498,0.09008314,-0.1264371,-0.007157473,0.9923632,-0.08519261,-0.07361154,-0.05038808,0.8449051,0.0534601,-0.007527696,-0.5321846,0.2407707,0.4459104,0.4595043,-0.7294172,-0.895856,0.05256819,0.03908633,-0.439489,-0.4159652,-0.07673272,0.4733213,-0.7726913
0.9881113,0.09047011,-0.1240823,-0.007390291,0.992375,-0.08494621,-0.07363609,-0.05053578,0.8448989,0.05368215,-0.007565687,-0.5321715,0.2409344,0.4461989,0.4594451,-0.7292239,-0.8960272,0.05249203,0.0393017,-0.4391298,-0.4160929,-0.07675922,0.4737093,-0.7723821
