0.9999997,-1.830501E-05,0.0001834248,0.0001402192,0.9999995,0.0001899436,0.001005352,-0.0001272732,0.7204624,-0.1550141,0.4292064,-0.5221936,0.6951503,0.2021978,0.6660421,-0.1796382,-0.7285127,0.2137588,0.4840114,-0.4350969,0.2704185,0.07135842,-0.9394452,0.1980519
0.9999998,-3.034703E-05,0.0001797434,0.0001369272,0.9999994,0.0001807389,0.00102733,-0.0001240615,0.720503,-0.1550551,0.4292504,-0.5220892,0.6951826,0.2021748,0.6660443,-0.1795319,-0.7284666,0.2137746,0.4840505,-0.4351229,0.2704056,0.07143852,-0.9394325,0.1981004
0.9999998,-2.098667E-05,0.0001679641,0.00013899,0.9999995,0.0001857416,0.001005895,-0.0001287035,0.7204921,-0.1551327,0.4293548,-0.5219953,0.6951891,0.2022,0.666039,-0.1794971,-0.728376,0.2138117,0.484061,-0.4352448,0.2704935,0.07158951,-0.9393692,0.1982263
0.9999998,-3.305806E-05,0.0001817192,0.000129873,0.9999994,0.0001956979,0.001015566,-0.0001434942,0.7204254,-0.1552482,0.4294877,-0.5219437,0.6952317,0.2021434,0.6660227,-0.1794567,-0.7283284,0.213823,0.4839529,-0.4354389,0.2706404,0.07179509,-0.9392835,0.1983574
0.9999998,-3.270954E-05,0.0001632823,0.0001280725,0.9999995,0.0002090007,0.001002502,-0.0001460703,0.7203609,-0.1553379,0.4295904,-0.5219215,0.6952713,0.2020902,0.665984,-0.1795065,-0.7283157,0.2138008,0.4837818,-0.4356613,0.2708352,0.07214173,-0.9391707,0.1984997
0.9999998,-2.888645E-05,0.00018369,0.0001292043,0.9999995,0.0002072026,0.0009980667,-0.0001464529,0.7203317,-0.1554854,0.429662,-0.521859,0.695305,0.2021009,0.6659204,-0.1796003,-0.7283497,0.2137121,0.48357,-0.435883,0.2710181,0.07247216,-0.9390714,0.1985999
0.9999998,-3.057685E-05,0.0001856962,0.0001297594,0.9999995,0.0001979271,0.0009945576,-0.00014863,0.7202761,-0.1557193,0.4297458,-0.5217969,0.6953297,0.2020694,0.6658725,-0.1797174,-0.7284237,0.2135624,0.483334,-0.4360943,0.2711916,0.07274987,-0.9389838,0.1986756
0.9999998,-3.221743E-05,0.0001888232,0.0001314494,0.9999995,0.0002029437,0.0009981869,-0.0001487822,0.7202049,-0.1559415,0.4298113,-0.5217749,0.695358,0.2019809,0.665828,-0.179872,-0.7285106,0.2133211,0.4830933,-0.4363339,0.2713527,0.07297096,-0.9389142,0.1987033
0.9999998,-2.876463E-05,0.0001866895,0.0001183739,0.9999995,0.0002004255,0.001004208,-0.0001415501,0.7201473,-0.1561409,0.4298666,-0.5217493,0.6953551,0.201833,0.6658216,-0.1800731,-0.7285911,0.2130503,0.4828998,-0.436546,0.2715086,0.07319858,-0.9388418,0.1987492
0.9999998,-3.673356E-05,0.000183599,0.0001266898,0.9999995,0.0002006891,0.001006335,-0.0001510826,0.7201244,-0.1562764,0.4298631,-0.5217432,0.6953669,0.2016579,0.6657985,-0.1803087,-0.7286179,0.212872,0.4828115,-0.4366859,0.2716281,0.07335374,-0.9387903,0.1987716
0.9999998,-3.668643E-05,0.0002047687,0.0001244882,0.9999995,0.0002296141,0.001006418,-0.000145821,0.7201663,-0.1563601,0.4297665,-0.5217398,0.6953799,0.2015296,0.6657528,-0.1805713,-0.7285509,0.2128254,0.4828648,-0.4367616,0.271658,0.07348339,-0.9387841,0.1987122
0.9999997,-3.660534E-05,0.0002111358,0.000138558,0.9999994,0.0002213328,0.001003079,-0.0001470478,0.7202537,-0.1563901,0.4296928,-0.5216709,0.6954194,0.2013761,0.6656899,-0.1808213,-0.7284719,0.2128157,0.4829568,-0.4367962,0.2715665,0.07352061,-0.9388291,0.1986107
0.9999997,-5.232295E-05,0.0002075963,0.0001313471,0.9999995,0.0002327122,0.001011275,-0.0001614813,0.7203171,-0.1564288,0.4296426,-0.5216132,0.6955096,0.2011984,0.6655778,-0.1810852,-0.7283881,0.2127918,0.4831111,-0.4367769,0.2713828,0.07355906,-0.9388953,0.1985347
0.9999998,-4.473359E-05,0.0002184753,0.0001380292,0.9999994,0.0002212203,0.001018174,-0.0001575075,0.7202654,-0.1565116,0.4296748,-0.5216331,0.6956361,0.2010017,0.665441,-0.1813205,-0.7282583,0.212846,0.4833472,-0.4367057,0.2711143,0.07357776,-0.9389759,0.1985137
0.9999997,-4.069805E-05,0.0002287863,0.0001334745,0.9999995,0.0002191204,0.001004641,-0.0001654003,0.7202682,-0.1565831,0.4296423,-0.5216346,0.6957748,0.2009332,0.6652513,-0.1815601,-0.7281027,0.2129446,0.4836256,-0.4366089,0.270795,0.07352085,-0.9390822,0.1984669
0.9999998,-3.426957E-05,0.000228856,0.0001327554,0.9999995,0.0002241932,0.001000161,-0.0001638539,0.7203541,-0.1566045,0.4295289,-0.5216029,0.6959304,0.2008142,0.6650986,-0.1816546,-0.7279143,0.2130589,0.48395,-0.4365078,0.2703949,0.07332411,-0.9392375,0.1983511
