-0.2648776,0.3543434,0.8249233,-0.3518279,-0.6666802,0.5939729,0.4419996,0.08585338
-0.2639616,0.3545237,0.8251799,-0.3517325,-0.6664624,0.5935979,0.4427321,0.08636051
-0.2631428,0.354634,0.8253841,-0.3517557,-0.6663551,0.5929989,0.443585,0.0869234
-0.2623713,0.3546172,0.8255919,-0.3518614,-0.666552,0.5918964,0.4446313,0.08758096
-0.2611427,0.3544752,0.8259718,-0.3520266,-0.666961,0.5903398,0.4458939,0.08855103
-0.2590885,0.353952,0.8265324,-0.3527546,-0.6669632,0.5890778,0.4473254,0.08971041
-0.2563967,0.3524658,0.8270614,-0.3549624,-0.6655833,0.5891863,0.4489623,0.091058
-0.2545155,0.34991,0.8269468,-0.3590883,-0.6623115,0.5908825,0.4512077,0.09280938
-0.2537711,0.3457331,0.8267223,-0.3641418,-0.6578342,0.5932391,0.4543341,0.094354
-0.2518806,0.3405074,0.8274136,-0.3687795,-0.6528771,0.5949813,0.4588364,0.09601281
-0.2460879,0.3358939,0.8293632,-0.3725222,-0.6482411,0.5948636,0.4650864,0.09805954
-0.236105,0.332849,0.8324313,-0.3748661,-0.6426709,0.5937375,0.4735957,0.1007836
-0.2226288,0.3300921,0.8369357,-0.3755191,-0.6374094,0.590618,0.483916,0.1034668
-0.2056894,0.3272759,0.8426145,-0.3749447,-0.6321017,0.5856397,0.4961371,0.1064047
-0.1869816,0.3237158,0.8487199,-0.3740599,-0.6268904,0.5781421,0.510617,0.1096849
-0.1458527,0.3150588,0.8617196,-0.3700062,-0.6221536,0.5669153,0.5278733,0.1134988
-0.1458527,0.3150588,0.8617195,-0.3700062,-0.6159412,0.5537104,0.5479399,0.1174019
-0.1008511,0.3043683,0.8766342,-0.3587499,-0.6062412,0.5409524,0.5702045,0.1212823
-0.07599895,0.2988124,0.8853008,-0.3481067,-0.5929525,0.5288205,0.5941337,0.1255447
-0.05163029,0.293688,0.8934555,-0.3358861,-0.5626336,0.4984872,0.6454569,0.1354252
-0.02756147,0.2881801,0.9015617,-0.321527,-0.5478627,0.4775609,0.6722716,0.1408311
