-0.3158789,0.3539341,0.8184561,-0.3241624,-0.879809,0.2560039,0.391018,0.08662283
-0.3158406,0.3539823,0.8184972,-0.3240429,-0.879801,0.2559514,0.3910342,0.08678421
-0.3159379,0.354017,0.8185155,-0.3238641,-0.8798091,0.2558702,0.391035,0.08693935
-0.3159875,0.3540645,0.8185222,-0.3237468,-0.8798316,0.255759,0.3910294,0.08706377
-0.3160327,0.3541567,0.8185086,-0.3236363,-0.8798339,0.2556767,0.3910502,0.08718937
-0.3160897,0.3542561,0.8184868,-0.3235273,-0.8799157,0.2553067,0.3910437,0.0874784
-0.3161742,0.3542281,0.8185274,-0.3233723,-0.8800623,0.2547725,0.3910087,0.0877149
-0.316227,0.3542896,0.8184707,-0.323397,-0.8800623,0.2547725,0.3910088,0.08771481
-0.3162003,0.3543255,0.8184237,-0.3235028,-0.8804872,0.2524281,0.3913348,0.0887704
-0.3160684,0.3543022,0.8183527,-0.3238364,-0.8807568,0.2508133,0.3915747,0.08960992
-0.3160113,0.3540552,0.8183044,-0.3242842,-0.8809356,0.2493193,0.3918513,0.09080488
-0.3158558,0.3536987,0.8182877,-0.3248661,-0.8810568,0.2477946,0.3921375,0.09254833
-0.3155172,0.3531376,0.818399,-0.3255242,-0.8810277,0.2465345,0.3924386,0.09488502
-0.3141105,0.35286,0.8191034,-0.3254146,-0.8807984,0.2456597,0.3928217,0.09765744
-0.3119038,0.3522385,0.8205572,-0.3245463,-0.8801147,0.2462139,0.3931904,0.1008895
-0.3092213,0.3511182,0.8225237,-0.3233472,-0.8783844,0.2493671,0.3940576,0.1047658
-0.306264,0.349837,0.8247129,-0.3219712,-0.8760558,0.2535706,0.3952051,0.109733
-0.3027612,0.3485999,0.8274322,-0.3196402,-0.8736004,0.2575515,0.3963352,0.1157926
-0.2990303,0.3467765,0.8308509,-0.3162501,-0.8709473,0.2626326,0.3968679,0.1223568
-0.2953205,0.3444997,0.8346453,-0.3122077,-0.867995,0.2685915,0.397041,0.1296235
-0.2916246,0.3418184,0.8388241,-0.3073921,-0.8654687,0.2736967,0.3962455,0.1379995
-0.2880985,0.338567,0.8433725,-0.3018195,-0.8631777,0.2777343,0.3949111,0.1477624
-0.2850567,0.3345455,0.8481718,-0.2956807,-0.8603189,0.2835073,0.3929861,0.1582317
-0.2820573,0.3306398,0.8530965,-0.2887001,-0.8567252,0.2913223,0.3905209,0.1692543
-0.2800386,0.3261304,0.8579464,-0.2813285,-0.8534439,0.2982096,0.3872655,0.1809153
-0.2783751,0.3211363,0.8630118,-0.2731112,-0.8500534,0.3047464,0.3836348,0.1932959
-0.2768008,0.3162903,0.8680367,-0.2642996,-0.8463786,0.3119058,0.3785422,0.2075193
-0.2755949,0.3117522,0.8728649,-0.2548831,-0.8420241,0.3208686,0.3719652,0.2228927
-0.2740222,0.3078335,0.8778665,-0.2439287,-0.842024,0.3208687,0.3719651,0.2228927
-0.2718123,0.3042878,0.8832057,-0.2312464,-0.8328267,0.3384616,0.3541523,0.2577206
-0.2666962,0.3009734,0.8931715,-0.201328,-0.8292047,0.3442721,0.3416957,0.2777416
-0.264021,0.3007137,0.8977993,-0.1839044,-0.8248577,0.3502097,0.3272448,0.2997899
-0.264021,0.3007138,0.8977993,-0.1839044,-0.817088,0.361586,0.3120134,0.3229099
-0.2585258,0.3015154,0.9061292,-0.1455439,-0.8106486,0.3693651,0.2936043,0.3467205
-0.2567138,0.3034437,0.9090145,-0.1253513,-0.805343,0.3730731,0.2722828,0.3716199
-0.2566944,0.3054261,0.9108446,-0.105762,-0.7913052,0.3828096,0.2243603,0.420661
-0.2573337,0.3084321,0.9116483,-0.08687136,-0.7845565,0.3836344,0.1987585,0.4447371
-0.2583981,0.3120813,0.911654,-0.06872244,-0.7771991,0.3836679,0.1727984,0.4678687
-0.2586672,0.316579,0.9112089,-0.05067394,-0.7692342,0.3832254,0.1463348,0.4899012
-0.2583458,0.3226683,0.9099563,-0.03350458,-0.7612905,0.3808478,0.1193972,0.511015
-0.2584128,0.3296297,0.9078759,-0.01812601,-0.7527165,0.3791999,0.091818,0.5302782
-0.2592895,0.3366672,0.9052117,-0.004011352,-0.7430645,0.3801543,0.06388418,0.5470438
-0.2608545,0.343973,0.9019797,0.008385349,-0.7329143,0.3825848,0.03642426,0.5613723
-0.2635821,0.3509782,0.8983346,0.01827377,-0.7217062,0.3864479,0.01077922,0.5741797
-0.2671809,0.3571925,0.8946263,0.02592049,-0.7103869,0.3900038,-0.01259824,0.5857381
-0.270216,0.3627969,0.8912585,0.0319473,-0.6991351,0.3932634,-0.03386598,0.5961608
-0.2731157,0.3682638,0.8879688,0.03607556,-0.6879984,0.3966471,-0.05338147,0.6053765
-0.2758925,0.3736368,0.8847543,0.03858944,-0.6771659,0.3993937,-0.07049887,0.6139716
-0.2785124,0.3784831,0.8818253,0.03957106,-0.667158,0.4019986,-0.08470141,0.6213883
-0.2811132,0.3835409,0.8788278,0.03916417,-0.6577485,0.4042515,-0.09592734,0.6282881
-0.2837517,0.3882121,0.8760074,0.03725126,-0.6485142,0.4074723,-0.1050134,0.6343248
-0.287715,0.3976317,0.8707039,0.03137425,-0.63957,0.4122662,-0.11185,0.6391219
-0.287715,0.3976317,0.8707038,0.03137425,-0.6311,0.418541,-0.1163477,0.6426505
-0.2921748,0.406459,0.8654422,0.02086059,-0.6229586,0.4255352,-0.1183778,0.645623
-0.2921748,0.406459,0.865442,0.02086058,-0.6148442,0.4336208,-0.1180624,0.6480749
-0.2960314,0.4155142,0.8600267,0.00824751,-0.6063902,0.443563,-0.1163076,0.6496273
-0.2979579,0.4198929,0.8572685,0.001456663,-0.5974427,0.4553057,-0.11335,0.6503164
-0.2996776,0.4239926,0.8546333,-0.005060442,-0.5784477,0.4821748,-0.1041313,0.6496635
-0.3009762,0.4284629,0.8518832,-0.01132359,-0.5784477,0.4821748,-0.1041313,0.6496636
-0.3027543,0.4326594,0.8490153,-0.01786544,-0.5568906,0.5126963,-0.08882955,0.6473988
-0.304324,0.4372438,0.8459725,-0.02314295,-0.5448061,0.5296391,-0.07924128,0.6452829
-0.3060249,0.4419181,0.8427778,-0.02798542,-0.5321191,0.5465816,-0.06845079,0.6429718
-0.3085688,0.4440262,0.8405457,-0.03330836,-0.5190672,0.5630339,-0.0554589,0.6406924
-0.311528,0.4445467,0.8389511,-0.03859792,-0.5055338,0.578774,-0.04064438,0.6385959
-0.3134077,0.4463225,0.8371424,-0.04200981,-0.4910763,0.5948945,-0.02477516,0.6358705
-0.3147192,0.4499693,0.8346039,-0.04377861,-0.4750538,0.612246,-0.008586481,0.6319852
-0.3169777,0.4530541,0.8320206,-0.04482273,-0.4583658,0.6291927,0.008374855,0.6276523
-0.3206104,0.4536901,0.8302232,-0.04587147,-0.4411653,0.6452702,0.02694462,0.6231163
-0.3228706,0.4530358,0.829709,-0.04578681,-0.4232062,0.6609809,0.04605164,0.6179647
-0.3247073,0.4529461,0.8290581,-0.0454782,-0.4232061,0.6609809,0.04605159,0.6179646
-0.3288554,0.451129,0.8283923,-0.04586267,-0.3872451,0.6879323,0.08890373,0.6073606
-0.3338475,0.4476813,0.8283104,-0.0450504,-0.3706447,0.6976484,0.1146457,0.6023004
-0.3365352,0.4457386,0.828478,-0.04105752,-0.353499,0.7069438,0.1403693,0.5962933
-0.3372646,0.4476595,0.8274171,-0.03514101,-0.3325715,0.7188204,0.161712,0.5886789
-0.3418102,0.4487567,0.8251144,-0.03113645,-0.3072279,0.7336347,0.1780969,0.5793727
-0.3418102,0.4487568,0.8251147,-0.03113644,-0.281149,0.7467023,0.1938366,0.5708053
-0.3613909,0.4329665,0.8252831,-0.02906495,-0.2584362,0.7555432,0.2124676,0.5632256
-0.3657537,0.4286689,0.8257805,-0.02353621,-0.2414296,0.7589298,0.2364642,0.5566168
-0.3672598,0.4259496,0.8267102,-0.01542159,-0.2288716,0.7581425,0.2646984,0.5502481
-0.3688577,0.4253078,0.8264444,-0.006860502,-0.2158489,0.757076,0.2915202,0.5433795
-0.374245,0.4238485,0.8247988,-0.000671558,-0.1975116,0.759151,0.3127462,0.5356017
-0.3909544,0.410201,0.8239288,0.005612314,-0.174536,0.7626657,0.3296808,0.5283837
-0.3931371,0.408522,0.8236474,0.01257724,-0.1527954,0.7644129,0.3473241,0.5212416
-0.3951767,0.4063422,0.8235882,0.02060215,-0.1369348,0.7621239,0.3690775,0.5140025
-0.4007288,0.4032604,0.8222202,0.02742063,-0.1259319,0.7567773,0.3936355,0.5064394
-0.4096988,0.3974508,0.8204337,0.03268963,-0.1054681,0.7436235,0.439411,0.4927666
-0.4193246,0.3902701,0.818879,0.03596622,-0.1054681,0.7436234,0.439411,0.4927667
-0.4278879,0.3832587,0.8177038,0.03722116,-0.08242525,0.7304434,0.4746459,0.4841181
-0.4335546,0.3791265,0.8165988,0.03821123,-0.07290868,0.7240624,0.4882631,0.4816816
-0.4371684,0.3764671,0.8158712,0.0388682,-0.06464042,0.7198254,0.4968125,0.4804693
-0.4389242,0.3748297,0.8157023,0.03845007,-0.05790212,0.716859,0.502214,0.480148
-0.4378661,0.3753805,0.8160475,0.03781464,-0.0535574,0.7155469,0.5045989,0.480109
-0.4336587,0.3786902,0.8167309,0.03853024,-0.05183633,0.7151098,0.505461,0.480042
-0.4282095,0.3831205,0.8174639,0.04010556,-0.05213989,0.7150798,0.5057133,0.4797882
-0.4231517,0.3869331,0.8182085,0.04195986,-0.05380848,0.715262,0.505697,0.4793493
-0.4196345,0.3895314,0.8187167,0.04330742,-0.05596174,0.7155681,0.5053782,0.478982
-0.4180915,0.3906797,0.818931,0.04383062,-0.05723876,0.7162288,0.504389,0.4788864
-0.4174013,0.3912519,0.8189819,0.04434939,-0.05728389,0.7173175,0.5025835,0.4791496
-0.4172272,0.391564,0.8189107,0.04454669,-0.05701197,0.7183948,0.5006951,0.4795448
-0.416848,0.3918974,0.8189317,0.04477953,-0.05745587,0.7189876,0.4995164,0.4798326
-0.4160191,0.3926183,0.8189812,0.04526825,-0.05852142,0.7192599,0.4989132,0.4799232
-0.4149381,0.3936888,0.8189741,0.04601237,-0.05950156,0.7195749,0.4983292,0.4799371
-0.414048,0.3944251,0.8190343,0.04664933,-0.06022279,0.7200518,0.4975707,0.4799193
-0.4133132,0.3948584,0.8191739,0.04704645,-0.0611854,0.7203872,0.4969925,0.4798934
-0.41275,0.3948267,0.8194578,0.04731169,-0.06263789,0.7205071,0.496623,0.4799083
-0.41275,0.3948267,0.8194578,0.04731168,-0.06405429,0.7205738,0.4960968,0.4801653
-0.4117108,0.3940912,0.8203099,0.0477317,-0.06520883,0.7207214,0.4953535,0.4805557
-0.4113755,0.3938057,0.8206015,0.04796965,-0.06620597,0.7210088,0.4943187,0.4810536
-0.4110693,0.3936359,0.8208269,0.04812584,-0.06706931,0.7214317,0.4929728,0.4816805
-0.410452,0.3937924,0.8210531,0.04825624,-0.06812362,0.7219111,0.4914471,0.4823731
-0.4093538,0.3950172,0.8210009,0.04846325,-0.06939689,0.7223025,0.4899766,0.4831007
-0.4073085,0.3959484,0.8215557,0.04869688,-0.07091656,0.7229158,0.4883678,0.4835915
-0.4073085,0.3959484,0.8215556,0.04869687,-0.07234699,0.7237253,0.4865682,0.4839828
-0.4057327,0.3962255,0.8222664,0.04758786,-0.0738005,0.7246646,0.484601,0.4843314
-0.4046875,0.3967949,0.82253,0.0471867,-0.07509836,0.7256761,0.4824275,0.4847871
-0.4039443,0.3972396,0.8227203,0.0464935,-0.07785083,0.7275555,0.4783547,0.4855718
